,preds_1,truths_1,preds_2,truths_2,preds_3,truths_3,preds_4,truths_4,preds_5,truths_5
0,14.404120906291583,14.7,10.294310473098191,11.6,5.3861642074941365,5.3,4.733146385547624,4.3,5.4209664701139095,4.2
1,17.72487200493183,17.0,13.423480252119614,11.0,9.049723416919162,9.8,15.956416572443583,16.6,5.177273906633737,3.4
2,8.694932637872997,8.8,11.053297831910605,7.9,9.142623626519502,9.6,12.05467626151381,8.5,11.396545376072439,11.3
3,10.642913959152764,10.0,16.271713763985016,19.4,10.637015906337233,11.5,9.275746076124934,7.3,13.984734281924837,13.4
4,12.338032889213288,14.5,10.892006432065287,11.3,12.95671958710148,17.1,10.079253990658305,8.8,8.748489033918414,8.4
5,17.98168588121282,18.4,11.90704816552971,11.7,16.256026481887023,16.2,13.844728411972387,15.2,15.469380864005208,14.2
6,7.484113341764228,8.5,10.88765068914532,9.2,12.966096583989257,11.8,16.761761063344995,20.5,12.984591427742137,13.6
7,8.810414648821562,5.9,15.06156883590158,14.7,16.073145375418047,15.5,18.971347405073374,20.0,19.45302369735345,17.9
8,11.975944496413891,9.3,12.846308251567915,15.0,10.552283231057299,10.1,6.309212614956812,6.2,18.890251424053986,18.1
9,16.28680308222275,15.7,13.659525101969937,13.4,17.08300920447096,17.5,8.695650456783858,7.7,9.63490659653078,10.4
10,10.896400553047153,13.3,11.86138031631873,14.0,14.103295869881615,14.2,9.733751036162118,9.4,14.935153251505659,16.5
11,12.831504823085808,12.7,18.284703369526664,18.9,14.195782236526199,13.3,18.5135707200335,19.4,3.787529053138069,4.1
12,10.859606080622964,8.7,9.355478125280762,11.4,11.109668579108247,11.5,8.134841653768005,8.6,13.486528465305794,13.4
13,14.28328747795333,14.3,12.50755300630884,12.3,9.352953650351376,10.7,7.6396715790625,6.7,12.556353883068349,16.1
14,8.38305277149423,8.8,9.29901910348302,8.9,5.1106207843862155,6.0,20.818167745758416,21.6,5.866341128917716,6.7
15,11.46826355881124,9.4,9.918704822406822,9.2,16.98814845279341,15.8,15.230515103270928,14.3,11.512328287261859,11.5
16,6.931421968903979,5.6,20.007480537321022,22.1,9.363088177493141,8.2,6.480037714706792,5.5,14.274793452757974,14.4
17,16.491832744777646,15.1,10.283248442926885,11.1,13.361999507152733,18.7,12.75086124102363,12.3,6.47766165899715,6.7
18,14.05504875988143,13.7,13.301287302947918,12.4,21.16180123815182,19.9,12.041095243702737,10.9,4.324004804572641,4.6
19,9.49756769636958,7.5,12.181811656221186,10.9,12.557254815268143,11.4,9.384267478557659,8.3,4.909647063493581,5.8
20,13.165152102621448,11.0,15.281553494858366,14.4,5.531323665244963,5.9,17.29531714965264,16.5,8.40011005229125,7.7
21,11.298557486101322,11.6,11.545389490388546,11.4,6.053497378347768,5.7,21.634031024204713,19.9,18.295732899885035,18.0
22,9.072045241035124,8.3,5.425347964375569,5.6,7.824007940434707,9.8,3.897672820703801,4.2,8.731023794048758,8.4
23,16.920927402791506,14.7,14.370897315019064,13.4,16.8838892154811,18.2,8.257402391543993,7.5,9.955753759263132,8.2
24,20.42102984837478,23.0,12.583128335756466,13.8,17.642587768710275,18.1,10.940651033827084,11.3,17.892135730458197,18.6
25,8.076950679743847,9.1,7.968725866607684,8.9,18.25454763547541,20.6,9.432015855187306,8.4,8.210804249283013,7.6
26,11.322991550289622,13.7,7.140839838628938,5.9,9.713077874425766,10.8,16.135267092409755,15.7,13.467327830814282,14.0
27,14.28947482185734,12.8,7.692900469377322,6.5,15.181269805658848,15.9,5.588887174247228,5.4,11.907261098956825,12.0
28,13.84263378730516,14.9,11.174832595911463,13.4,15.517947169533196,15.0,11.378578166762805,11.9,20.634977388731304,21.0
29,13.543450090667164,14.3,15.78464280760268,17.0,14.646630015552514,16.2,17.60874290380675,19.9,21.32122927286031,23.2
30,11.685491708735707,12.3,12.236630370635101,12.6,16.342607079610318,19.1,12.050557665020746,10.7,16.320118492267184,17.5
31,15.925901256655202,17.5,12.022369170027996,12.7,22.111834238754014,20.2,8.135858677739945,18.7,3.578092594997941,2.6
32,8.66433663208017,8.1,8.594681804740672,9.2,11.965868665374826,11.5,15.500507539554533,16.2,6.494919801151793,5.7
33,17.064716684452534,18.1,8.810997070405492,10.6,10.423687326173278,11.0,17.632028144178108,17.5,13.813351248881801,15.0
34,7.7228946920556245,7.3,12.462922634010509,12.4,18.0703175299942,18.2,4.183030399695225,4.0,18.386327707803456,18.4
35,9.528553501653255,8.7,9.773575240190322,8.7,3.3704655577487084,6.2,6.538537747355258,6.6,7.075265563609668,7.6
36,14.531783257743044,14.4,14.635829464109353,15.6,19.403740080935627,18.0,10.295223553603503,9.8,6.822075013350874,4.5
37,10.840596082761538,8.2,12.800709155341512,13.9,13.172492406330957,13.7,10.756831787118095,10.3,16.282244361772673,16.3
38,17.469432594232014,17.0,8.879504596957311,9.3,16.083612010818282,16.4,12.553143973202388,14.4,11.921935597632087,13.2
39,13.062915612081493,4.6,14.005273049314729,14.7,12.930687610316285,13.4,18.512856115862352,20.0,9.994931472681298,10.4
40,11.082350465738333,12.1,13.42520984492056,12.7,20.540830836423112,20.3,18.642108445121583,20.1,17.094886230643937,18.4
41,12.976633785520454,14.0,15.663827169524414,16.7,7.928046809828508,7.1,9.063821828474714,7.4,21.065303884580786,22.6
42,16.63158382035208,17.4,12.228162936890898,13.9,13.679625270769698,12.8,16.40453867832373,19.5,14.303384608266523,15.4
43,11.593547490176183,11.7,11.842450878066165,12.2,23.07155477423691,19.9,4.884900936593881,2.4,11.799475259585991,10.0
44,5.24943644790631,5.2,15.682487244650796,16.0,7.624325555763861,8.2,11.377113124489103,12.3,4.063923229760271,4.6
45,13.948159570584085,15.0,14.549369345136446,14.0,12.76924328337966,10.6,15.504741523463093,17.0,16.139789799063053,15.0
46,13.249265519643282,15.5,14.058353130352168,14.6,5.765875288717257,5.2,8.437294532939424,9.4,14.71930029143054,15.6
47,16.48429401800991,17.7,7.538780325021115,5.5,9.538047617713186,8.5,6.352605706584495,6.1,10.090512925199718,7.1
48,9.867168573870686,9.2,13.224403535246408,13.7,17.729176306508567,19.0,10.873192070682903,12.0,10.634038067136279,10.6
49,13.81153475185523,12.3,7.941901745650003,9.9,7.956312344871899,9.5,13.71619072848277,13.6,13.012039084404147,12.7
50,12.655041422514907,11.1,17.441477348005815,16.5,6.728514829598914,5.4,5.205526229422903,5.4,11.890554469447194,12.0
51,15.177181277664266,13.6,7.563227682522258,5.1,11.259713724787588,10.0,18.514336316303574,18.7,6.054381617142045,6.5
52,8.114621103996582,6.7,9.531353114849294,8.8,12.93471518018165,11.7,9.586060552409581,10.1,12.583842167773488,8.9
53,11.75956284967942,12.1,12.684965992991371,13.8,11.840645052169751,11.4,20.9289705894617,19.0,19.861608932178918,20.3
54,9.171153313552903,9.1,8.936640943562209,10.0,6.763083590438475,6.4,8.273078306900679,7.7,12.843311448110772,13.3
55,8.141162086415829,8.7,13.442391418956339,14.3,10.427969735866075,11.8,16.506541273160494,16.2,10.586164676581802,9.5
56,11.66328963309128,12.0,16.18446161288348,14.8,8.48764447678193,7.0,9.086363370847442,5.0,13.67453301764498,15.4
57,12.945123603110925,13.1,19.554661866104507,17.8,10.354615751206799,7.2,12.677135903782505,12.4,9.527649765142499,8.9
58,9.063807869805538,9.6,8.207810559233168,8.5,11.678064815491512,11.1,11.61951579208845,10.1,13.72436157158635,15.7
59,14.475935031812993,14.5,11.839460078941077,11.3,9.100800775470553,7.8,12.835871289711772,15.2,12.431329372668664,12.8
60,6.364776317483006,7.7,9.83408763765903,10.2,18.462287215813095,18.1,8.485183540413658,7.2,7.691964987211132,8.2
61,13.708599097137792,13.7,10.280150143314941,6.2,14.819749054684754,14.5,18.789653242249788,18.5,8.099953302933894,8.5
62,15.974949625325655,16.6,13.01773427194952,12.5,15.175799541956584,14.7,8.216678318757545,9.4,8.677477069760423,8.1
63,9.52731390110036,8.4,16.552029321113512,16.4,17.747565031156466,18.6,10.536975959189732,11.1,17.905513692766448,17.8
64,11.956044492366448,12.8,7.532261483507948,7.7,14.897388153173097,14.1,15.3442685937812,16.8,17.797944016380733,17.8
65,13.825323068405512,15.4,22.203378761996184,22.4,8.78240983803816,13.3,13.203180637679319,12.5,9.78549504174309,12.0
66,8.333749158926373,6.8,5.758677978648935,5.2,10.297268693189878,11.0,12.221354194851632,13.6,17.767968554241467,16.3
67,15.746793504777264,18.1,8.687071771921707,8.2,11.63140809737417,11.2,8.03744260981163,8.1,18.399378100916767,19.3
68,8.446208593184062,7.1,4.471823452392911,4.6,11.338732417653985,12.1,12.989805796381608,14.0,8.510571119883867,9.5
69,9.67125923056335,10.0,10.249683075911054,10.1,10.210121717403261,10.3,14.205635041669092,13.0,12.611368809092676,13.4
70,7.6762596523465465,7.0,6.317344717482179,5.7,10.337422814608864,11.1,7.665427166435186,9.4,11.705232626832785,11.7
71,19.077190373962118,19.5,12.785801682693927,15.6,15.811694906517385,23.3,9.579148220059185,12.2,11.76467799433648,12.4
72,18.53851029806112,19.3,5.358697978418514,4.1,13.072173279501051,13.4,8.932731537191344,9.5,14.351887130089864,12.8
73,7.966865853498753,8.9,13.11609941970275,15.0,10.000455223264849,9.3,12.370764796069848,12.2,18.96627344444395,21.2
74,13.634701118944285,13.7,11.58886022543516,12.3,20.267747454136387,20.1,11.909786188983842,11.2,17.602145659951315,18.5
75,6.410447351363961,7.3,8.44838474472278,8.6,7.350825466307843,7.9,4.432883509949242,1.6,11.508444962705624,11.9
76,12.329237414754589,11.5,17.078605539498653,17.6,18.52459465890415,20.7,17.209920991219505,15.6,16.485880000999927,18.5
77,9.000006261770327,9.5,10.111196030512643,11.4,19.29762455658978,20.2,9.848368322560926,11.2,5.735916867166377,7.6
78,12.03528335935888,14.0,13.429802608994507,14.3,11.988483335960579,10.7,20.522791409238646,19.2,14.525517275835476,14.9
79,10.036680249416554,12.3,10.776888148321756,9.3,10.705695736624993,8.7,10.61493458822765,7.4,14.962656741183713,14.4
80,14.213807361917313,14.3,7.023341203395502,5.8,9.933050140120772,8.2,9.661038667293802,12.3,11.010909265059945,11.3
81,8.009309321951296,6.7,17.726277992899757,18.3,17.624218672694735,15.9,9.667670535353249,8.0,9.392372820939224,11.9
82,11.206596065915553,9.8,17.26713307754147,18.2,13.515910267959358,14.1,8.059866557488162,7.3,10.056317555432761,8.9
83,19.054243027548928,18.1,8.592315867586935,7.8,18.79258807588897,18.0,19.90800874328492,20.8,12.627523310393956,8.7
84,13.222757927525924,14.7,19.197047396466868,18.9,10.042710758091783,10.2,10.227746929194142,9.1,16.57760149155959,16.3
85,10.158283436888187,7.7,15.213275998793467,16.5,9.462481999136536,9.5,5.323679182923932,5.2,7.155679214958794,5.8
86,14.426702836760715,15.7,8.253978818307544,7.4,12.21387364338013,12.0,10.487557299532806,11.6,15.634774419673713,15.2
87,17.928515048791727,17.4,18.94811501725958,21.4,15.529552176897004,14.7,15.818957592034923,16.7,13.352974140315684,14.5
88,7.503936075396021,7.6,9.86088882159701,10.0,16.26650686128032,15.3,3.6832173220311057,3.4,17.711708126089135,18.7
89,12.203781594400198,12.4,7.887222657733577,6.8,13.31379760226034,5.5,12.481016710808865,13.2,6.313712052016393,5.1
90,6.942605675085078,7.6,11.96331233777251,11.3,10.771857758097587,10.6,12.49082980871958,12.8,13.544063946663407,14.6
91,19.730334101960658,20.6,12.871181054357143,13.4,14.364725397507218,14.2,12.176593146506649,16.0,14.958026323881938,15.7
92,4.755815594268834,4.7,5.088241133586706,4.6,11.5462621678282,11.4,5.555567623145856,4.3,16.552302221978977,20.1
93,11.413665124508755,10.9,6.974043972604172,6.6,16.151175390145795,15.1,11.876725436263468,10.7,15.524357903711614,14.2
94,14.172250791576184,13.6,5.780993325030317,5.4,7.746869156606078,7.6,17.178991179184212,16.1,10.773902956130634,10.1
95,12.205408881864367,10.3,9.130717577394055,13.4,13.681540779132902,13.2,13.95946308991768,12.9,9.04536594654161,8.5
96,8.693669973696698,9.0,17.87875476222542,18.0,12.770266997841823,13.8,8.536382778243473,8.4,19.813971445023565,19.3
97,14.925079100390473,12.4,8.795335475251607,9.2,14.88643551767566,11.2,10.608049791730652,10.3,15.288036951248065,15.7
98,8.026973142692169,7.5,5.402481946323544,5.2,11.080386720194314,11.5,18.25147649525933,18.5,17.71748337260833,18.2
99,13.295323004809253,11.4,7.723484514066514,9.1,18.766983200428864,16.9,7.36256587794345,6.3,4.876596571978401,5.2
100,12.039103788417497,10.9,9.47327359382397,10.6,12.183145233466787,11.6,10.66162732468034,10.4,6.450729433197214,5.4
101,11.569621926900394,11.1,4.6965641038444055,5.3,12.957544238700411,13.5,8.371429990282621,9.1,18.128461774736483,19.0
102,6.519187937881706,6.2,12.356107065668633,12.8,15.946880383868587,16.0,17.196026307849905,18.5,9.380083388359584,10.6
103,11.38299626475765,11.2,11.547631802757447,11.8,8.727911236407424,10.2,4.9155358761677,4.6,7.7104944004869935,5.7
104,12.809797275689407,13.2,11.636038820160609,12.2,12.609165529936506,11.9,11.001715219106293,11.1,8.709483572536223,8.9
105,11.905042290196548,12.2,14.173887923195588,14.2,15.832024396472661,17.2,10.339779732259323,9.9,10.099719549518056,10.5
106,16.56189611513602,18.3,16.280592079297485,16.0,10.949101173881063,10.5,8.267290041417949,8.6,10.971991956046454,10.2
107,7.995604000978123,7.3,13.461878866575727,12.2,12.485839570023844,11.0,13.625808263193068,13.8,10.321198028592887,9.9
108,10.16470942060517,10.2,7.043494021411622,6.8,10.796162141335548,11.1,8.863529855089789,7.4,8.39642741692309,8.8
109,6.975552785913544,8.7,10.372466482055701,12.1,10.598129379828068,10.3,3.528151718703406,2.9,10.39807031619685,11.5
110,13.33996761376576,14.4,8.684008735699594,8.6,10.06062119377473,9.5,9.340376739943306,9.7,13.230614334412422,13.8
111,17.275829938135228,20.5,17.6913691624331,16.4,7.339424443347654,6.5,11.69152870234629,11.4,18.57062118138304,16.7
112,13.65888507634871,14.2,12.013951102027292,11.8,15.068213103304164,15.9,16.023375892179775,19.6,18.814934792569595,17.4
113,11.826655988144998,13.3,10.506963638562624,11.2,8.856575725251764,9.6,8.187858241875485,8.3,7.917225199168461,6.9
114,10.820582444334189,12.7,12.781772728349502,14.7,8.550800602666534,9.9,9.531011006083812,8.7,16.124811732857378,16.2
115,10.308961649619693,8.5,10.087638688081821,9.7,19.310791340826913,18.4,14.286915997372397,14.5,17.33879933453695,19.6
116,16.23212827196393,16.0,8.989394694925613,8.7,10.41635270514864,12.1,10.58310667361494,10.2,7.752863523578145,6.2
117,14.150829217123881,14.1,6.795086485263123,7.4,8.589145984174879,7.4,14.192500008851937,13.2,10.74713953336703,11.0
118,13.148242641335273,12.2,7.365541662653287,8.9,19.160527138107362,21.8,6.568608332485989,6.6,11.816968991037113,10.5
119,12.754370308002164,11.5,16.652668391087417,17.1,9.806655349363476,9.7,9.449347168618612,10.9,11.391979528880354,11.4
120,9.32126007291022,7.8,10.300014238089545,11.0,13.424110761827915,15.5,5.926004400652052,5.3,12.785594514674841,13.0
121,6.166687419208245,6.3,8.152284976117548,8.2,6.688733386109563,6.2,12.690318478038707,12.3,17.125435949923386,17.2
122,10.174396639705966,8.9,7.039418248713797,6.6,9.684503985881594,10.1,9.444150814408383,6.9,17.1026772935792,17.4
123,13.25576268626565,6.3,12.103375555575724,13.5,9.746902447479311,9.5,8.478421893911658,8.6,13.288839692972024,14.3
124,17.847418780497918,17.5,20.344775606534373,18.8,16.28675383816891,18.3,4.74819737243328,3.2,16.487718643002694,16.5
125,8.412134553029158,10.7,20.07309982823844,20.5,14.586064329112927,14.8,6.144591227009208,4.9,13.338220612114487,14.2
126,13.7428189935671,12.6,8.423668552279745,8.7,12.64795794559026,13.6,11.024831087318857,12.5,13.645498922152507,13.6
127,11.059731752522437,11.6,3.800356798902882,5.8,11.256548422966352,7.9,15.14754845033076,15.5,12.393161775157553,13.2
128,8.57959824355065,8.2,13.077864704952088,15.1,12.395747084247096,11.0,9.25397122355893,5.1,12.954651723088308,15.1
129,12.613382755957844,14.1,6.68500472989647,6.0,9.836821490614122,9.0,16.1204470043798,19.4,12.119312836092858,12.6
130,8.512181116298603,8.3,10.950960698162431,16.7,20.564203514648188,19.8,8.288707514615279,8.2,14.690346228974818,14.7
131,13.29786328497085,13.7,10.863869850364477,11.2,6.741796206271689,5.5,14.417089318150536,14.3,7.686174139986857,7.7
132,12.645575266366873,13.4,13.537167097461428,13.6,10.666930901902653,11.3,17.44025461422424,18.0,7.017463581413403,6.6
133,6.817235301773932,6.0,14.676227739225649,13.2,15.348078724154355,16.3,10.9629495553751,10.0,9.066545337174475,10.9
134,5.395347895061434,5.6,8.864662181768564,9.8,11.689418750694578,12.0,13.223556125008527,13.8,5.758082071762867,7.1
135,8.250239699845853,9.9,20.119421095271857,20.9,15.817333552524952,18.9,8.204831663252401,8.6,16.391266780833202,16.3
136,16.798551825038814,18.6,7.791862505435469,7.8,19.449159379147762,18.9,9.028110067260236,8.7,11.271778168652261,11.1
137,8.705986480739028,9.2,8.879958252412509,9.2,9.93379572357829,9.7,10.560570437670659,8.7,17.646468908073203,18.3
138,15.313194181559384,15.4,6.558508972501169,6.5,13.991562738315059,12.9,4.547189100467541,3.0,9.677487871882974,8.1
139,13.998036992543176,15.1,8.330867774483007,9.4,10.460022209446048,9.8,9.636764925694019,8.4,7.407324155248592,7.1
140,15.20602823957685,15.5,11.58724012110706,11.0,9.764242481614973,5.5,10.291561544040423,11.4,10.111745925336633,10.7
141,18.455748347752863,19.2,10.171021325709932,12.1,19.620250103170555,19.0,7.421198697128983,6.5,14.245984268333126,3.6
142,9.591109768190837,11.6,9.151333674071944,9.4,6.8343379107533,5.5,18.153048263359377,18.4,11.30162881269991,12.5
143,19.21477740426482,19.2,10.522599582054994,11.4,12.446701218482362,11.9,16.245744951982125,16.4,17.7964656279692,17.0
144,11.329745482193442,11.0,16.759931319392887,17.2,13.923825174262,13.5,13.572496723854648,13.0,15.941396221594946,17.6
145,10.137964776876878,9.7,14.218198366586732,16.2,6.937303237505444,7.2,16.843217920176276,21.3,15.227169925134765,14.0
146,17.04708745941022,22.2,8.787351949382826,9.0,12.837693082497172,12.3,11.0442910521026,9.5,6.495021842205141,5.2
147,13.332909096292205,14.7,11.271746236293136,12.8,17.129124650581257,19.0,9.955218468045734,6.4,7.277680752531558,5.9
148,4.998244646760181,4.0,14.364032790443831,16.4,15.868369007623597,17.0,11.286233538973942,10.9,8.13798833853545,8.0
149,12.398480384689956,11.7,11.055815493964735,10.4,8.359680728519926,8.4,15.008385129766813,19.4,16.279244907056242,18.1
150,7.764625501138562,6.5,17.025844172982122,16.7,18.390131405718662,17.9,8.90160111701498,10.0,8.999370556204612,8.5
151,11.133593192016821,12.5,10.910902000825478,9.4,12.061761848591454,12.3,6.428654787821162,3.1,7.451721842330159,8.4
152,18.010846175807966,18.6,11.547044983194088,13.4,10.885164973215925,10.3,12.53233278180975,11.4,16.439290153063595,17.9
153,15.994242145464435,15.7,20.243765498587113,19.6,12.636658506201682,11.6,17.08107197018392,17.2,10.149405079727176,9.9
154,9.465456041468087,8.3,12.680832427199396,12.7,6.038852558546541,6.0,13.617247964097785,17.1,10.257371164193914,10.0
155,8.623671080961689,8.6,17.009024560983764,17.1,13.488162825984162,13.3,10.567192844794873,10.9,8.197122697586886,8.3
156,7.982531699313819,7.3,15.12364263505494,15.2,13.434968968899147,16.4,19.370873167663465,18.6,15.813088598184931,16.1
157,17.442675618914283,19.6,18.78630464612033,19.0,9.930906048836079,8.5,9.347664204735688,9.7,14.276785545781927,14.6
158,7.526266492894667,7.3,19.49928396385983,20.2,6.796673940406092,7.4,11.585583640917609,11.3,7.366622026125861,6.4
159,19.732405970181038,17.9,7.684763453401041,7.5,4.540336598301993,5.0,8.518577548870468,8.3,14.179575357936471,15.2
160,9.507189158493864,11.0,9.249749735524599,9.2,15.535758235402412,16.7,4.978869513955984,4.0,20.593580619257093,21.9
161,6.278770197359043,6.5,7.962248470325917,7.2,5.129557215546713,5.6,16.31408212995854,16.3,18.893552676906037,15.2
162,7.988609693646597,6.4,10.482541901804819,10.9,13.278257477354197,13.4,7.860178285047439,7.8,8.708555863261338,7.0
163,15.392618367551554,18.6,13.75156329484976,14.3,13.297303789948739,13.2,16.140468017018815,15.6,8.977121766177877,8.1
164,12.938364935568801,13.4,14.70572575939527,15.2,8.295484365821732,7.2,7.974685235660046,8.7,7.577690394040811,7.6
165,18.56344319366137,19.8,16.6013363479323,16.8,19.71696211434875,20.1,10.842985160463272,9.7,16.147079719479724,16.8
166,8.291946149587105,8.3,12.045691898559415,11.9,5.417388249007937,4.1,19.564403139558944,19.0,10.645987445347524,9.7
167,9.621113630822903,10.5,13.096812291377827,11.7,7.438430254548998,7.9,11.855407946251622,12.8,5.4824521834875855,5.4
168,10.440675199569334,8.8,7.52075866946213,7.5,16.475961760320715,19.2,8.26233124240111,8.4,9.746681011365236,10.1
169,14.722123394437471,14.3,7.631958454068973,6.3,9.758609794868898,10.5,9.737103178009765,9.7,12.38696726589902,13.4
170,12.813340430093628,14.0,15.038998249064745,14.6,7.99230738225394,6.9,12.166172352765807,12.0,10.51461511214085,10.4
171,16.38940291270076,16.3,9.448023168585078,8.7,15.070977082569993,13.2,9.041202165406295,9.8,4.910049536822278,4.6
172,9.84875230457407,12.0,9.594897963778461,9.6,17.379649370095688,11.2,8.789155943495425,9.0,9.37754850554796,9.9
