,preds_1,truths_1,preds_2,truths_2,preds_3,truths_3,preds_4,truths_4,preds_5,truths_5
0,0.9501630954481968,0.9421,0.9783364798000922,1.0015,0.8571186663202665,0.8315,0.8716563632055547,0.8425,0.8794910533023675,0.8474
1,1.0037857977946867,1.0133,0.9617383052871141,0.9297,0.8738488614108767,0.9335,0.9736147523843149,0.9703,0.917039393708201,0.8286
2,0.9058662599414941,0.9379,0.9150648877062721,0.8543,0.8883191053614453,0.8497,0.9234699854664994,0.8582,0.9908148742668265,1.0191
3,0.9728770326868554,0.9671,0.9779342810615027,1.0098,0.9360452421028017,0.9408,0.9000240407656525,0.9319,0.9520043489069208,0.9695
4,0.9341185527488307,0.9283,0.9537386605236837,0.9948,0.9393159065873115,0.9901,0.8911966497658124,0.9146,0.8821598015167513,0.8821
5,0.9775603228713614,0.9601,0.9302584257599781,0.9183,0.9968904926056412,1.0054,0.9522789489530358,0.9604,0.9711771083808346,0.9574
6,0.9904829169598028,1.0317,1.0004309285527266,1.0333,0.9638587889305104,0.939,0.9865184021116741,0.9144,0.9685690628983322,0.9641
7,0.9371249265010149,0.9489,0.9505901464131583,0.9466,0.9803198303784895,0.9531,0.991113113358336,0.9739,0.9923132845700927,0.9753
8,0.9859490023908879,1.0092,0.8871295515624273,0.9107,0.9971499653418617,1.0126,0.8649132641600136,0.8695,0.9831607440447259,0.9901
9,0.9925940306313243,0.9885,0.952951026544045,0.9678,0.9473624079886934,0.9904,0.8742271242954582,0.8556,0.9249780286013366,0.9386
10,0.91565095393848,0.9246,0.996543849285718,0.9702,0.9811348988230774,0.9827,0.8754370558946211,0.9268,0.9804475547097993,0.9729
11,0.9745383140472702,0.9878,0.989341873160076,1.012,0.9442809790416914,0.9597,0.9825980354653803,0.976,0.8291091876240402,0.8328
12,0.9704118229012281,0.9421,0.9628262559315915,0.9389,0.951091196971598,0.9659,0.9514459963592932,0.9236,0.9282944823989621,0.9357
